building_id,timestamp,consumption_kwh,voltage,current_amp,power_factor,is_peak_hour
LHC,2026-01-17T13:00:00,2.81,235.14,6.89,0.94,False
LHC,2026-01-17T14:00:00,2.38,232.16,5.92,0.89,False
LHC,2026-01-17T15:00:00,2.09,232.51,5.2,0.91,False
LHC,2026-01-17T16:00:00,2.13,220.54,5.58,0.9,False
LHC,2026-01-17T17:00:00,1.32,226.5,3.36,0.9,False
LHC,2026-01-17T18:00:00,1.15,233.76,2.83,0.9,False
LHC,2026-01-17T19:00:00,1.08,227.83,2.74,0.9,False
LHC,2026-01-17T20:00:00,1.13,234.61,2.78,0.86,False
LHC,2026-01-17T21:00:00,0.78,235.21,1.91,0.9,False
LHC,2026-01-17T22:00:00,0.74,235.23,1.82,0.93,False
LHC,2026-01-17T23:00:00,0.8,234.05,1.97,0.88,False
LHC,2026-01-18T00:00:00,0.68,229.01,1.73,0.9,False
LHC,2026-01-18T01:00:00,0.58,226.89,1.47,0.94,False
LHC,2026-01-18T02:00:00,0.54,230.54,1.36,0.93,False
LHC,2026-01-18T03:00:00,0.59,224.14,1.52,0.88,False
LHC,2026-01-18T04:00:00,0.53,239.73,1.28,0.91,False
LHC,2026-01-18T05:00:00,0.65,230.48,1.64,0.9,False
LHC,2026-01-18T06:00:00,0.79,233.15,1.97,0.89,False
LHC,2026-01-18T07:00:00,1.08,237.92,2.63,0.91,False
LHC,2026-01-18T08:00:00,1.59,223.93,4.1,0.9,False
LHC,2026-01-18T09:00:00,1.91,230.36,4.8,0.94,False
LHC,2026-01-18T10:00:00,2.53,236.14,6.19,0.9,False
LHC,2026-01-18T11:00:00,2.78,227.36,7.06,0.93,False
LHC,2026-01-18T12:00:00,2.99,232.91,7.41,0.89,False
LHC,2026-01-18T13:00:00,2.54,226.48,6.47,0.91,False
LHC,2026-01-18T14:00:00,2.53,233.54,6.26,0.89,False
LHC,2026-01-18T15:00:00,1.88,240.78,4.51,0.89,False
LHC,2026-01-18T16:00:00,1.92,230.16,4.81,0.93,False
LHC,2026-01-18T17:00:00,1.44,228.08,3.64,0.93,False
LHC,2026-01-18T18:00:00,1.25,235.83,3.06,0.94,False
LHC,2026-01-18T19:00:00,1.13,227.46,2.87,0.91,False
LHC,2026-01-18T20:00:00,0.91,228.23,2.3,0.89,False
LHC,2026-01-18T21:00:00,1.03,230.25,2.59,0.93,False
LHC,2026-01-18T22:00:00,0.85,230.99,2.12,0.99,False
LHC,2026-01-18T23:00:00,0.77,226.75,1.96,0.94,False
LHC,2026-01-19T00:00:00,1.74,224.74,4.46,0.87,False
LHC,2026-01-19T01:00:00,1.46,231.21,3.64,0.89,False
LHC,2026-01-19T02:00:00,1.38,227.71,3.51,0.87,False
LHC,2026-01-19T03:00:00,1.44,235.72,3.53,0.86,False
LHC,2026-01-19T04:00:00,1.25,226.99,3.18,0.97,False
LHC,2026-01-19T05:00:00,1.44,222.52,3.74,0.95,False
LHC,2026-01-19T06:00:00,2.62,228.7,6.62,0.9,False
LHC,2026-01-19T07:00:00,4.86,234.69,11.96,0.97,False
LHC,2026-01-19T08:00:00,7.18,233.13,17.79,0.9,False
LHC,2026-01-19T09:00:00,10.29,232.45,25.57,0.89,False
LHC,2026-01-19T10:00:00,13.58,233.65,33.56,0.91,True
LHC,2026-01-19T11:00:00,15.28,223.64,39.45,0.96,True
LHC,2026-01-19T12:00:00,12.28,243.5,29.12,0.91,True
LHC,2026-01-19T13:00:00,12.92,228.84,32.61,0.89,True
LHC,2026-01-19T14:00:00,14.24,236.84,34.72,0.89,True
LHC,2026-01-19T15:00:00,13.69,222.34,35.56,0.95,True
LHC,2026-01-19T16:00:00,12.02,235.38,29.48,0.92,True
LHC,2026-01-19T17:00:00,8.42,234.08,20.77,0.88,False
LHC,2026-01-19T18:00:00,5.01,229.98,12.57,0.91,False
LHC,2026-01-19T19:00:00,4.56,235.46,11.17,0.94,False
LHC,2026-01-19T20:00:00,3.93,231.61,9.8,0.93,False
LHC,2026-01-19T21:00:00,2.88,232.33,7.16,0.92,False
LHC,2026-01-19T22:00:00,2.39,229.17,6.01,0.94,False
LHC,2026-01-19T23:00:00,1.92,229.91,4.82,0.96,False
LHC,2026-01-20T00:00:00,1.61,226.23,4.12,0.93,False
LHC,2026-01-20T01:00:00,1.27,240.07,3.05,0.92,False
LHC,2026-01-20T02:00:00,1.17,230.92,2.93,0.88,False
LHC,2026-01-20T03:00:00,1.11,236.0,2.72,0.9,False
LHC,2026-01-20T04:00:00,1.11,232.68,2.74,0.96,False
LHC,2026-01-20T05:00:00,1.42,234.98,3.48,0.9,False
LHC,2026-01-20T06:00:00,2.38,237.51,5.78,0.91,False
LHC,2026-01-20T07:00:00,4.6,236.64,11.22,0.94,False
LHC,2026-01-20T08:00:00,7.64,240.83,18.32,0.9,False
LHC,2026-01-20T09:00:00,10.8,230.29,27.08,0.93,False
LHC,2026-01-20T10:00:00,13.54,232.54,33.62,0.94,True
LHC,2026-01-20T11:00:00,13.83,228.18,34.99,0.89,True
LHC,2026-01-20T12:00:00,12.29,220.17,32.22,0.98,True
LHC,2026-01-20T13:00:00,11.98,228.89,30.22,0.91,True
LHC,2026-01-20T14:00:00,13.05,234.08,32.19,0.95,True
LHC,2026-01-20T15:00:00,11.5,229.16,28.98,0.93,True
LHC,2026-01-20T16:00:00,10.51,238.04,25.5,0.93,True
LHC,2026-01-20T17:00:00,8.52,233.31,21.08,0.96,False
LHC,2026-01-20T18:00:00,5.44,223.52,14.05,0.93,False
LHC,2026-01-20T19:00:00,3.81,227.36,9.68,0.94,False
LHC,2026-01-20T20:00:00,3.68,230.11,9.24,0.93,False
LHC,2026-01-20T21:00:00,3.05,231.2,7.61,0.99,False
LHC,2026-01-20T22:00:00,2.24,221.2,5.85,0.94,False
LHC,2026-01-20T23:00:00,1.93,236.45,4.72,0.94,False
LHC,2026-01-21T00:00:00,4.68,225.75,11.97,0.97,False
LHC,2026-01-21T01:00:00,3.76,227.43,9.56,0.89,False
LHC,2026-01-21T02:00:00,1.32,237.27,3.22,0.88,False
LHC,2026-01-21T03:00:00,1.18,227.73,2.99,0.9,False
LHC,2026-01-21T04:00:00,1.21,219.53,3.18,0.94,False
LHC,2026-01-21T05:00:00,1.48,221.51,3.85,0.96,False
LHC,2026-01-21T06:00:00,3.26,226.25,8.32,0.95,False
LHC,2026-01-21T07:00:00,4.8,230.91,12.0,0.89,False
LHC,2026-01-21T08:00:00,9.3,228.52,23.51,0.92,False
LHC,2026-01-21T09:00:00,10.19,239.31,24.57,0.98,False
LHC,2026-01-21T10:00:00,14.62,234.78,35.96,0.9,True
LHC,2026-01-21T11:00:00,14.56,229.96,36.55,0.96,True
LHC,2026-01-21T12:00:00,15.65,226.75,39.86,0.95,True
LHC,2026-01-21T13:00:00,14.85,216.13,39.68,0.94,True
LHC,2026-01-21T14:00:00,13.18,225.57,33.74,0.89,True
LHC,2026-01-21T15:00:00,12.79,232.4,31.79,0.88,True
LHC,2026-01-21T16:00:00,11.67,232.88,28.94,0.98,True
LHC,2026-01-21T17:00:00,7.88,228.25,19.93,0.93,False
LHC,2026-01-21T18:00:00,6.28,228.48,15.86,0.96,False
LHC,2026-01-21T19:00:00,3.64,223.73,9.4,0.93,False
LHC,2026-01-21T20:00:00,3.19,224.13,8.21,0.9,False
LHC,2026-01-21T21:00:00,3.05,220.52,7.99,0.93,False
LHC,2026-01-21T22:00:00,2.49,229.03,6.28,0.91,False
LHC,2026-01-21T23:00:00,2.08,229.04,5.24,0.96,False
LHC,2026-01-22T00:00:00,1.75,225.0,4.5,0.92,False
LHC,2026-01-22T01:00:00,1.59,225.23,4.08,0.89,False
LHC,2026-01-22T02:00:00,1.23,220.32,3.22,0.91,False
LHC,2026-01-22T03:00:00,1.42,230.87,3.55,0.91,False
LHC,2026-01-22T04:00:00,1.36,227.56,3.45,0.86,False
LHC,2026-01-22T05:00:00,1.59,235.36,3.89,0.9,False
LHC,2026-01-22T06:00:00,2.95,228.82,7.45,0.93,False
LHC,2026-01-22T07:00:00,5.94,235.8,14.53,0.91,False
LHC,2026-01-22T08:00:00,8.57,236.27,20.95,0.93,False
LHC,2026-01-22T09:00:00,11.2,232.23,27.84,0.9,False
LHC,2026-01-22T10:00:00,12.85,224.68,33.01,0.93,True
LHC,2026-01-22T11:00:00,14.04,225.88,35.89,0.92,True
LHC,2026-01-22T12:00:00,15.5,239.57,37.36,0.95,True
LHC,2026-01-22T13:00:00,11.96,231.2,29.88,0.96,True
LHC,2026-01-22T14:00:00,12.67,232.76,31.43,0.91,True
LHC,2026-01-22T15:00:00,14.68,232.02,36.53,0.89,True
LHC,2026-01-22T16:00:00,11.76,229.29,29.61,0.92,True
LHC,2026-01-22T17:00:00,9.77,225.79,24.97,0.95,False
LHC,2026-01-22T18:00:00,5.83,231.12,14.57,0.92,False
LHC,2026-01-22T19:00:00,4.47,229.93,11.23,0.96,False
LHC,2026-01-22T20:00:00,3.99,228.19,10.09,0.97,False
LHC,2026-01-22T21:00:00,3.05,231.79,7.61,0.89,False
LHC,2026-01-22T22:00:00,2.3,226.56,5.85,0.92,False
LHC,2026-01-22T23:00:00,2.2,231.84,5.47,0.97,False
LHC,2026-01-23T00:00:00,1.79,245.97,4.2,0.93,False
LHC,2026-01-23T01:00:00,1.42,227.87,3.61,0.95,False
LHC,2026-01-23T02:00:00,1.37,222.81,3.56,0.95,False
LHC,2026-01-23T03:00:00,1.29,239.37,3.11,0.95,False
LHC,2026-01-23T04:00:00,1.31,236.41,3.21,0.92,False
LHC,2026-01-23T05:00:00,1.62,232.42,4.02,0.89,False
LHC,2026-01-23T06:00:00,2.87,235.15,7.05,0.91,False
LHC,2026-01-23T07:00:00,5.13,225.22,13.15,0.93,False
LHC,2026-01-23T08:00:00,9.7,224.66,24.93,0.92,False
LHC,2026-01-23T09:00:00,12.64,229.6,31.78,0.93,False
LHC,2026-01-23T10:00:00,12.47,232.14,31.01,0.91,True
LHC,2026-01-23T11:00:00,15.52,235.94,37.97,0.99,True
LHC,2026-01-23T12:00:00,15.84,231.63,39.49,0.93,True
LHC,2026-01-23T13:00:00,14.42,231.69,35.93,0.91,True
LHC,2026-01-23T14:00:00,14.58,236.59,35.57,0.89,True
LHC,2026-01-23T15:00:00,14.87,236.59,36.28,0.92,True
LHC,2026-01-23T16:00:00,10.06,226.96,25.58,0.96,True
LHC,2026-01-23T17:00:00,9.07,225.0,23.27,0.9,False
LHC,2026-01-23T18:00:00,6.46,232.73,16.03,0.91,False
LHC,2026-01-23T19:00:00,4.41,228.04,11.16,0.89,False
LHC,2026-01-23T20:00:00,4.27,228.39,10.8,0.96,False
LHC,2026-01-23T21:00:00,3.4,234.99,8.35,0.91,False
LHC,2026-01-23T22:00:00,2.5,229.88,6.28,0.89,False
LHC,2026-01-23T23:00:00,2.17,224.1,5.6,0.96,False
LHC,2026-01-24T00:00:00,0.74,228.11,1.87,0.9,False
LHC,2026-01-24T01:00:00,0.5,237.29,1.22,0.9,False
LHC,2026-01-24T02:00:00,0.5,231.5,1.25,0.93,False
LHC,2026-01-24T03:00:00,0.51,228.1,1.3,0.89,False
LHC,2026-01-24T04:00:00,0.5,227.1,1.27,0.89,False
LHC,2026-01-24T05:00:00,0.54,236.54,1.32,0.91,False
LHC,2026-01-24T06:00:00,0.8,229.92,2.02,0.91,False
LHC,2026-01-24T07:00:00,1.03,232.7,2.56,0.95,False
LHC,2026-01-24T08:00:00,1.49,240.28,3.59,0.94,False
LHC,2026-01-24T09:00:00,2.44,226.12,6.24,0.98,False
LHC,2026-01-24T10:00:00,2.34,228.59,5.92,0.92,False
LHC,2026-01-24T11:00:00,2.58,230.43,6.46,0.9,False
LHC,2026-01-24T12:00:00,2.95,227.24,7.49,0.94,False
LHC,2026-01-24T13:00:00,2.95,228.21,7.45,0.94,False
LHC,2026-01-24T14:00:00,2.53,241.26,6.04,0.9,False
LHC,2026-01-24T15:00:00,2.2,221.87,5.74,0.91,False
LHC,2026-01-24T16:00:00,1.78,236.97,4.33,0.88,False
LHC,2026-01-24T17:00:00,1.47,229.68,3.69,0.87,False
LHC,2026-01-24T18:00:00,1.26,238.55,3.05,0.89,False
LHC,2026-01-24T19:00:00,1.03,225.07,2.63,0.91,False
LHC,2026-01-24T20:00:00,1.08,228.64,2.72,0.96,False
LHC,2026-01-24T21:00:00,0.98,228.19,2.47,0.9,False
LHC,2026-01-24T22:00:00,0.77,225.35,1.97,0.93,False
LHC,2026-01-24T23:00:00,0.76,226.88,1.93,0.87,False
LHC,2026-01-25T00:00:00,0.66,219.66,1.75,0.93,False
LHC,2026-01-25T01:00:00,0.5,225.53,1.28,0.9,False
LHC,2026-01-25T02:00:00,0.5,230.03,1.25,0.95,False
LHC,2026-01-25T03:00:00,0.5,232.4,1.24,0.99,False
LHC,2026-01-25T04:00:00,0.5,229.1,1.26,0.9,False
LHC,2026-01-25T05:00:00,0.53,225.57,1.36,0.93,False
LHC,2026-01-25T06:00:00,0.82,219.19,2.16,0.92,False
LHC,2026-01-25T07:00:00,1.1,228.0,2.79,0.9,False
LHC,2026-01-25T08:00:00,1.2,220.71,3.15,0.94,False
LHC,2026-01-25T09:00:00,2.0,233.86,4.94,0.97,False
LHC,2026-01-25T10:00:00,2.54,227.29,6.46,0.92,False
LHC,2026-01-25T11:00:00,2.44,226.46,6.23,0.93,False
LHC,2026-01-25T12:00:00,2.53,218.95,6.66,0.89,False
LHC,2026-01-25T13:00:00,2.51,237.61,6.09,0.91,False
LHC,2026-01-25T14:00:00,2.46,229.16,6.21,0.96,False
LHC,2026-01-25T15:00:00,2.22,235.88,5.43,0.87,False
LHC,2026-01-25T16:00:00,1.72,233.79,4.25,0.93,False
LHC,2026-01-25T17:00:00,1.42,230.29,3.56,0.9,False
LHC,2026-01-25T18:00:00,1.05,226.77,2.68,0.99,False
LHC,2026-01-25T19:00:00,0.98,220.2,2.56,0.94,False
LHC,2026-01-25T20:00:00,1.01,236.44,2.47,0.93,False
LHC,2026-01-25T21:00:00,0.94,239.2,2.27,0.9,False
LHC,2026-01-25T22:00:00,0.75,224.53,1.93,0.91,False
LHC,2026-01-25T23:00:00,0.83,232.64,2.06,0.93,False
LHC,2026-01-26T00:00:00,1.67,229.63,4.2,0.94,False
LHC,2026-01-26T01:00:00,1.15,223.67,2.97,0.92,False
LHC,2026-01-26T02:00:00,1.24,230.65,3.1,0.93,False
LHC,2026-01-26T03:00:00,1.06,236.37,2.6,0.91,False
LHC,2026-01-26T04:00:00,1.19,231.04,2.98,0.92,False
LHC,2026-01-26T05:00:00,1.56,231.36,3.89,0.95,False
LHC,2026-01-26T06:00:00,2.63,230.71,6.59,0.89,False
LHC,2026-01-26T07:00:00,5.02,229.43,12.63,0.92,False
LHC,2026-01-26T08:00:00,7.73,233.68,19.1,0.87,False
LHC,2026-01-26T09:00:00,9.9,229.8,24.87,0.88,False
LHC,2026-01-26T10:00:00,12.85,229.75,32.29,0.88,True
LHC,2026-01-26T11:00:00,11.94,216.88,31.79,0.88,True
LHC,2026-01-26T12:00:00,14.24,230.78,35.63,0.93,True
LHC,2026-01-26T13:00:00,13.07,229.91,32.83,0.93,True
LHC,2026-01-26T14:00:00,12.14,230.62,30.4,0.94,True
LHC,2026-01-26T15:00:00,12.3,235.31,30.18,0.91,True
LHC,2026-01-26T16:00:00,10.6,232.78,26.28,0.98,True
LHC,2026-01-26T17:00:00,8.59,233.17,21.28,0.9,False
LHC,2026-01-26T18:00:00,5.12,230.83,12.82,0.93,False
LHC,2026-01-26T19:00:00,4.15,233.16,10.26,0.9,False
LHC,2026-01-26T20:00:00,3.3,235.3,8.1,0.95,False
LHC,2026-01-26T21:00:00,2.7,238.59,6.54,0.91,False
LHC,2026-01-26T22:00:00,2.29,229.58,5.76,0.94,False
LHC,2026-01-26T23:00:00,2.03,231.29,5.08,0.89,False
LHC,2026-01-27T00:00:00,1.92,228.04,4.86,0.93,False
LHC,2026-01-27T01:00:00,1.52,233.11,3.76,0.91,False
LHC,2026-01-27T02:00:00,1.45,229.85,3.64,0.95,False
LHC,2026-01-27T03:00:00,1.4,221.13,3.66,0.96,False
LHC,2026-01-27T04:00:00,1.3,226.73,3.32,0.9,False
LHC,2026-01-27T05:00:00,1.73,219.32,4.57,0.99,False
LHC,2026-01-27T06:00:00,3.39,231.12,8.47,0.92,False
LHC,2026-01-27T07:00:00,5.59,232.61,13.88,0.94,False
LHC,2026-01-27T08:00:00,8.98,230.45,22.49,0.91,False
LHC,2026-01-27T09:00:00,11.58,229.03,29.18,0.95,False
LHC,2026-01-27T10:00:00,14.73,215.3,39.5,0.94,True
LHC,2026-01-27T11:00:00,15.07,229.91,37.86,0.91,True
LHC,2026-01-27T12:00:00,17.03,234.74,41.88,0.9,True
LHC,2026-01-27T13:00:00,15.81,225.14,40.54,0.88,True
LHC,2026-01-27T14:00:00,14.1,234.31,34.74,0.95,True
LHC,2026-01-27T15:00:00,14.64,233.63,36.18,0.94,True
LHC,2026-01-27T16:00:00,11.86,232.16,29.49,0.94,True
LHC,2026-01-27T17:00:00,9.94,235.94,24.32,0.94,False
LHC,2026-01-27T18:00:00,6.43,235.35,15.76,0.92,False
LHC,2026-01-27T19:00:00,4.36,229.18,10.98,0.9,False
LHC,2026-01-27T20:00:00,3.7,229.28,9.3,0.9,False
LHC,2026-01-27T21:00:00,3.05,220.53,7.98,0.93,False
LHC,2026-01-27T22:00:00,2.5,225.91,6.39,0.94,False
LHC,2026-01-27T23:00:00,2.35,221.96,6.12,0.9,False
LHC,2026-01-28T00:00:00,1.66,226.51,4.23,0.92,False
LHC,2026-01-28T01:00:00,1.4,230.86,3.5,0.96,False
LHC,2026-01-28T02:00:00,1.25,223.09,3.24,0.9,False
LHC,2026-01-28T03:00:00,1.36,233.39,3.35,0.93,False
LHC,2026-01-28T04:00:00,1.43,229.07,3.6,0.98,False
LHC,2026-01-28T05:00:00,1.53,217.38,4.07,0.97,False
LHC,2026-01-28T06:00:00,2.7,224.83,6.93,0.94,False
LHC,2026-01-28T07:00:00,4.33,226.52,11.05,0.97,False
LHC,2026-01-28T08:00:00,8.26,234.06,20.38,0.9,False
LHC,2026-01-28T09:00:00,9.46,233.53,23.39,0.95,False
LHC,2026-01-28T10:00:00,13.86,231.05,34.64,0.89,True
LHC,2026-01-28T11:00:00,16.33,232.4,40.57,0.91,True
LHC,2026-01-28T12:00:00,14.19,230.75,35.5,0.95,True
LHC,2026-01-28T13:00:00,14.31,234.29,35.27,0.92,True
LHC,2026-01-28T14:00:00,13.54,233.21,33.53,0.94,True
LHC,2026-01-28T15:00:00,12.77,226.25,32.59,0.93,True
LHC,2026-01-28T16:00:00,11.58,227.23,29.42,0.89,True
LHC,2026-01-28T17:00:00,8.91,232.75,22.11,0.91,False
LHC,2026-01-28T18:00:00,5.49,225.85,14.03,0.93,False
LHC,2026-01-28T19:00:00,4.04,241.21,9.66,0.91,False
LHC,2026-01-28T20:00:00,2.9,229.85,7.28,0.92,False
LHC,2026-01-28T21:00:00,3.13,231.44,7.82,0.89,False
LHC,2026-01-28T22:00:00,2.25,231.64,5.61,0.86,False
LHC,2026-01-28T23:00:00,2.23,225.84,5.7,0.96,False
LHC,2026-01-29T00:00:00,2.07,238.01,5.01,0.9,False
LHC,2026-01-29T01:00:00,1.54,236.37,3.77,0.94,False
LHC,2026-01-29T02:00:00,1.56,223.16,4.04,0.97,False
LHC,2026-01-29T03:00:00,1.35,230.96,3.38,0.92,False
LHC,2026-01-29T04:00:00,1.34,222.94,3.46,0.87,False
LHC,2026-01-29T05:00:00,1.61,222.37,4.19,0.89,False
LHC,2026-01-29T06:00:00,3.14,216.81,8.36,0.94,False
LHC,2026-01-29T07:00:00,4.51,229.61,11.35,0.92,False
LHC,2026-01-29T08:00:00,9.17,229.79,23.03,0.98,False
LHC,2026-01-29T09:00:00,12.19,235.27,29.92,0.9,False
LHC,2026-01-29T10:00:00,14.52,237.74,35.26,0.91,True
LHC,2026-01-29T11:00:00,15.41,234.9,37.88,0.9,True
LHC,2026-01-29T12:00:00,13.21,231.28,32.99,0.95,True
LHC,2026-01-29T13:00:00,13.97,233.35,34.55,0.94,True
LHC,2026-01-29T14:00:00,12.42,225.32,31.82,0.91,True
LHC,2026-01-29T15:00:00,14.17,226.28,36.16,0.9,True
LHC,2026-01-29T16:00:00,14.49,229.46,36.46,0.9,True
LHC,2026-01-29T17:00:00,9.56,232.69,23.71,0.92,False
LHC,2026-01-29T18:00:00,6.29,226.75,16.01,0.9,False
LHC,2026-01-29T19:00:00,4.56,231.69,11.37,0.89,False
LHC,2026-01-29T20:00:00,4.12,237.06,10.03,0.93,False
LHC,2026-01-29T21:00:00,3.1,223.51,8.01,0.97,False
LHC,2026-01-29T22:00:00,2.32,234.24,5.71,0.94,False
LHC,2026-01-29T23:00:00,2.19,228.69,5.54,0.86,False
LHC,2026-01-30T00:00:00,1.91,233.87,4.72,0.87,False
LHC,2026-01-30T01:00:00,1.5,226.51,3.83,0.96,False
LHC,2026-01-30T02:00:00,1.51,230.92,3.78,0.93,False
LHC,2026-01-30T03:00:00,1.62,229.15,4.07,0.88,False
LHC,2026-01-30T04:00:00,1.56,230.91,3.9,0.95,False
LHC,2026-01-30T05:00:00,1.59,225.81,4.06,0.93,False
LHC,2026-01-30T06:00:00,3.19,230.92,7.98,0.97,False
LHC,2026-01-30T07:00:00,5.09,231.43,12.7,0.9,False
LHC,2026-01-30T08:00:00,6.95,229.76,17.47,0.92,False
LHC,2026-01-30T09:00:00,12.56,228.91,31.67,0.88,False
LHC,2026-01-30T10:00:00,13.41,236.58,32.72,0.89,True
LHC,2026-01-30T11:00:00,17.07,235.25,41.89,0.91,True
LHC,2026-01-30T12:00:00,15.02,235.24,36.86,0.91,True
LHC,2026-01-30T13:00:00,13.7,232.81,33.97,0.93,True
LHC,2026-01-30T14:00:00,16.53,231.75,41.18,0.9,True
LHC,2026-01-30T15:00:00,15.81,236.83,38.55,0.93,True
LHC,2026-01-30T16:00:00,12.82,223.38,33.14,0.9,True
LHC,2026-01-30T17:00:00,10.15,227.21,25.8,0.88,False
LHC,2026-01-30T18:00:00,8.16,222.68,21.17,0.99,False
LHC,2026-01-30T19:00:00,4.67,229.58,11.74,0.9,False
LHC,2026-01-30T20:00:00,4.24,222.8,10.98,0.86,False
LHC,2026-01-30T21:00:00,3.6,225.98,9.2,0.94,False
LHC,2026-01-30T22:00:00,2.33,233.54,5.76,0.97,False
LHC,2026-01-30T23:00:00,2.14,220.33,5.6,0.97,False
LHC,2026-01-31T00:00:00,0.68,234.61,1.67,0.92,False
LHC,2026-01-31T01:00:00,0.62,222.74,1.6,0.92,False
LHC,2026-01-31T02:00:00,0.5,231.82,1.25,0.95,False
LHC,2026-01-31T03:00:00,0.5,216.98,1.33,0.93,False
LHC,2026-01-31T04:00:00,0.5,232.02,1.24,0.96,False
LHC,2026-01-31T05:00:00,0.5,233.4,1.25,0.96,False
LHC,2026-01-31T06:00:00,0.71,231.6,1.77,0.9,False
LHC,2026-01-31T07:00:00,1.03,231.74,2.56,0.91,False
LHC,2026-01-31T08:00:00,1.3,230.17,3.27,0.89,False
LHC,2026-01-31T09:00:00,1.89,233.4,4.67,0.89,False
LHC,2026-01-31T10:00:00,2.54,232.31,6.31,0.87,False
LHC,2026-01-31T11:00:00,2.47,235.97,6.06,0.89,False
LHC,2026-01-31T12:00:00,2.65,232.31,6.59,0.94,False
LHC,2026-01-31T13:00:00,2.56,227.01,6.52,0.96,False
LHC,2026-01-31T14:00:00,2.75,234.89,6.75,0.92,False
LHC,2026-01-31T15:00:00,1.93,225.85,4.94,0.94,False
LHC,2026-01-31T16:00:00,1.78,237.01,4.33,0.94,False
LHC,2026-01-31T17:00:00,1.21,235.26,2.97,0.89,False
LHC,2026-01-31T18:00:00,1.2,231.25,3.0,0.98,False
LHC,2026-01-31T19:00:00,1.29,233.03,3.2,0.91,False
LHC,2026-01-31T20:00:00,1.01,234.44,2.48,0.91,False
LHC,2026-01-31T21:00:00,1.02,231.15,2.56,0.93,False
LHC,2026-01-31T22:00:00,0.87,232.11,2.16,0.95,False
LHC,2026-01-31T23:00:00,0.72,227.21,1.83,0.89,False
LHC,2026-02-01T00:00:00,0.82,219.28,2.16,0.91,False
LHC,2026-02-01T01:00:00,0.5,217.82,1.33,0.92,False
LHC,2026-02-01T02:00:00,0.5,231.5,1.25,0.93,False
LHC,2026-02-01T03:00:00,0.56,230.27,1.4,0.99,False
LHC,2026-02-01T04:00:00,0.52,239.21,1.25,0.85,False
LHC,2026-02-01T05:00:00,0.64,229.1,1.62,0.86,False
LHC,2026-02-01T06:00:00,0.9,228.49,2.27,0.94,False
LHC,2026-02-01T07:00:00,1.18,222.55,3.05,0.95,False
LHC,2026-02-01T08:00:00,1.45,236.76,3.54,0.91,False
LHC,2026-02-01T09:00:00,2.09,230.14,5.25,0.92,False
LHC,2026-02-01T10:00:00,2.4,227.52,6.1,0.88,False
LHC,2026-02-01T11:00:00,2.66,233.38,6.58,0.92,False
LHC,2026-02-01T12:00:00,3.13,229.07,7.9,0.88,False
LHC,2026-02-01T13:00:00,2.89,226.63,7.35,0.91,False
LHC,2026-02-01T14:00:00,2.79,224.2,7.18,0.92,False
LHC,2026-02-01T15:00:00,2.17,233.5,5.36,0.95,False
LHC,2026-02-01T16:00:00,1.85,228.2,4.68,0.93,False
LHC,2026-02-01T17:00:00,1.6,229.86,4.03,0.91,False
LHC,2026-02-01T18:00:00,1.35,230.19,3.37,0.88,False
LHC,2026-02-01T19:00:00,1.11,223.27,2.87,0.93,False
LHC,2026-02-01T20:00:00,0.95,230.18,2.38,0.93,False
LHC,2026-02-01T21:00:00,1.13,233.71,2.79,0.96,False
LHC,2026-02-01T22:00:00,1.0,232.45,2.48,0.93,False
LHC,2026-02-01T23:00:00,0.73,229.42,1.84,0.9,False
LHC,2026-02-02T00:00:00,2.19,235.07,5.37,0.87,False
LHC,2026-02-02T01:00:00,1.79,233.28,4.42,0.87,False
LHC,2026-02-02T02:00:00,1.47,231.38,3.67,0.97,False
LHC,2026-02-02T03:00:00,1.58,225.68,4.05,0.97,False
LHC,2026-02-02T04:00:00,1.5,228.72,3.79,0.91,False
LHC,2026-02-02T05:00:00,1.45,229.45,3.64,0.93,False
LHC,2026-02-02T06:00:00,3.23,232.1,8.02,0.89,False
LHC,2026-02-02T07:00:00,5.76,231.58,14.36,0.93,False
LHC,2026-02-02T08:00:00,7.98,227.8,20.22,0.97,False
LHC,2026-02-02T09:00:00,11.99,230.08,30.09,0.92,False
LHC,2026-02-02T10:00:00,16.86,236.45,41.16,0.94,True
LHC,2026-02-02T11:00:00,14.58,231.8,36.32,0.94,True
LHC,2026-02-02T12:00:00,15.71,225.65,40.2,0.97,True
LHC,2026-02-02T13:00:00,15.92,238.07,38.6,0.95,True
LHC,2026-02-02T14:00:00,16.33,232.26,40.59,0.88,True
LHC,2026-02-02T15:00:00,15.23,237.09,37.08,0.94,True
LHC,2026-02-02T16:00:00,13.48,238.56,32.62,0.91,True
LHC,2026-02-02T17:00:00,9.49,230.77,23.75,0.94,False
LHC,2026-02-02T18:00:00,5.74,231.42,14.33,0.94,False
LHC,2026-02-02T19:00:00,4.89,235.53,11.98,0.94,False
LHC,2026-02-02T20:00:00,4.87,226.25,12.44,0.94,False
LHC,2026-02-02T21:00:00,3.06,221.92,7.96,0.86,False
LHC,2026-02-02T22:00:00,2.78,230.92,6.94,0.91,False
LHC,2026-02-02T23:00:00,2.0,226.55,5.1,0.92,False
LHC,2026-02-03T00:00:00,1.98,229.21,5.0,0.92,False
LHC,2026-02-03T01:00:00,1.44,234.28,3.54,0.95,False
LHC,2026-02-03T02:00:00,1.38,236.34,3.38,0.92,False
